material,group in,group out,legendre,nuclide,mean,std. dev.
7,7,5,P1,total,2.5693695434827264e-05,2.4654788524428406e-06
7,7,6,P0,total,0.01941801956526493,0.00019218053338827988
7,7,6,P1,total,0.006305109411135196,7.850133181786547e-05
7,7,7,P0,total,0.3281670232209329,0.0030012018119283633
7,7,7,P1,total,0.11261759439073173,0.0010484913250820968
7,7,8,P0,total,0.20123200883970768,0.0018212889628331254
7,7,8,P1,total,0.04768268145008124,0.00045929612843626834
7,8,1,P0,total,0.0,0.0
7,8,1,P1,total,0.0,0.0
7,8,2,P0,total,0.0,0.0
7,8,2,P1,total,0.0,0.0
7,8,3,P0,total,0.0,0.0
7,8,3,P1,total,0.0,0.0
7,8,4,P0,total,0.0,0.0
7,8,4,P1,total,0.0,0.0
7,8,5,P0,total,1.2308299943053e-05,1.49737097647563e-06
7,8,5,P1,total,2.416103737772684e-06,7.491915575147045e-07
7,8,6,P0,total,0.0030206772531883655,3.6645270085523674e-05
7,8,6,P1,total,0.0007040454861067525,1.4320548090551685e-05
7,8,7,P0,total,0.09523831060695566,0.0008921839393332165
7,8,7,P1,total,0.022400648774077304,0.00022307807618220714
7,8,8,P0,total,0.5651556937615346,0.00524062772633273
7,8,8,P1,total,0.13269261174672486,0.0012480169257852371
