cell,group in,nuclide,mean,std. dev.
2,6,P31,0.00028751899979610155,3.600460317787911e-07
2,6,S33,9.616592688234447e-07,1.2042372004570641e-09
2,6,S34,3.935991439427016e-06,4.928838234466088e-09
2,6,S32,4.1352076449826226e-05,5.1783145879045655e-08
2,6,S36,1.4381944281963161e-08,1.800973578070657e-11
2,6,Cr52,0.047370852090856466,5.93195225344142e-05
2,6,Cr50,0.0019334685204488193,2.421146306388767e-06
2,6,Cr54,0.0011057541283282146,1.3846652863619585e-06
2,6,Cr53,0.013787888661323557,1.7265665129546822e-05
2,6,Ni62,0.00317158917088592,3.971619959400755e-06
2,6,Ni60,0.002586356086892182,3.2387762251514104e-06
2,6,Ni64,2.3529947201392e-05,2.9465348689525895e-08
2,6,Ni61,0.0009002535291222842,1.1273469019445052e-06
2,6,Ni58,0.15287658115430908,0.00019144048308442183
2,6,Fe54,0.007194753349808888,9.009695293283312e-06
2,6,Fe56,0.630983634734409,0.0007901539319655451
2,6,Fe57,0.0007282148411017902,9.11913231586743e-07
2,6,Fe58,0.0011987613560040698,1.501131490132919e-06
2,7,C12,0.001522282540119573,4.972469199672434e-06
2,7,C13,2.056786968948394e-05,6.718327702213253e-08
2,7,Si30,0.00013065691281210085,4.267502462388402e-07
2,7,Si29,0.00020845373515955364,6.808506951121404e-07
2,7,Si28,0.003107814924815416,1.0150752384266674e-05
2,7,Mn55,0.0036877832636733874,1.2044605718251976e-05
2,7,P31,0.0002880876340841612,9.409471662847269e-07
2,7,S33,9.634535091533193e-07,3.146806476717392e-09
2,7,S34,3.943104641214979e-06,1.2878845055361105e-08
2,7,S32,4.143137570916484e-05,1.3532226808384794e-07
2,7,S36,1.440645292500011e-08,4.705377722760734e-11
2,7,Cr52,0.04742688124390072,0.00015490160886230266
2,7,Cr50,0.0019354157211223086,6.3212790066927216e-06
2,7,Cr54,0.0011070188866847217,3.6156460386205186e-06
2,7,Cr53,0.013803060678970061,4.5082311080475886e-05
2,7,Ni62,0.0031777496598938563,1.0379116357208713e-05
2,7,Ni60,0.002591847158224083,8.465478103861007e-06
2,7,Ni64,2.3574676693030324e-05,7.699913200551576e-08
2,7,Ni61,0.0009021582003400977,2.9466228322637056e-06
2,7,Ni58,0.15320905882353583,0.0005004114766716928
2,7,Fe54,0.0072117524397945975,2.355513775585718e-05
2,7,Fe56,0.6324191022609702,0.0020656123869399086
2,7,Fe57,0.0007298796097905149,2.3839376799669857e-06
2,7,Fe58,0.0012000639029081275,3.919534169001119e-06
2,8,C12,0.0015529990063103934,1.5079811965318e-05
2,8,C13,2.0949293912017048e-05,2.034052449729257e-07
2,8,Si30,0.00013172144713116617,1.2783250091036865e-06
2,8,Si29,0.0002102101698823131,2.0400652582539216e-06
2,8,Si28,0.003134932093546126,3.042456843928992e-05
2,8,Mn55,0.003702808846663209,3.592861094231426e-05
2,8,P31,0.0002903594430187802,2.8178349239764377e-06
2,8,S33,9.705978021168193e-07,9.419100787181687e-09
2,8,S34,3.971480621860555e-06,3.8540581432170996e-08
2,8,S32,4.1747991701651474e-05,4.0514482746711175e-07
2,8,S36,1.4504359792894213e-08,1.4075259971209824e-10
2,8,Cr52,0.04765047952825577,0.0004623634624788833
2,8,Cr50,0.0019446388870695496,1.886940738829917e-05
2,8,Cr54,0.00111204839898913,1.0790372671191378e-05
2,8,Cr53,0.01386640384611263,0.000134548267608092
2,8,Ni62,0.0032032060807951433,3.108620216620319e-05
2,8,Ni60,0.002613482646988716,2.5363435702599943e-05
