material,group in,nuclide,mean,std. dev.
7,1,total,0.0017157837620153853,5.2510188672151555e-05
7,2,total,5.34618303396077e-05,1.0259872969546975e-06
7,3,total,0.0002812518032873256,2.2352127536807187e-06
7,4,total,0.0014236040363724387,1.0284397498902158e-05
7,5,total,0.0027087855560420904,2.1886388241614903e-05
7,6,total,0.004011002096299325,2.8970495161934952e-05
7,7,total,0.005973682526841706,4.1116766897076026e-05
7,8,total,0.011316311691560735,7.664975395617384e-05
