material,group in,nuclide,mean,std. dev.
6,1,total,0.2626587023549347,0.0017436102379502008
6,2,total,0.3423909847799669,0.0026336957776307204
6,3,total,0.9092482301314806,0.014670809824831717
6,4,total,0.9199592978005079,0.0005087675441543398
6,5,total,0.9352098865716186,0.0004440860027836699
6,6,total,0.9630870495386866,0.0012030224036524307
6,7,total,1.0033451546024093,0.003122195281213327
6,8,total,1.0992683628653896,0.010806715875555767
