cell,group in,group out,legendre,nuclide,mean,std. dev.
2,1,3,P0,S36,0.0,0.0
2,1,3,P0,Cr52,4.5120580804382954e-06,1.5845136382626081e-06
2,1,3,P0,Cr50,0.0,0.0
2,1,3,P0,Cr54,0.0,0.0
2,1,3,P0,Cr53,5.535679013468049e-07,5.536139389427165e-07
2,1,3,P0,Ni62,0.0,0.0
2,1,3,P0,Ni60,1.127190530919687e-06,7.963540557731329e-07
2,1,3,P0,Ni64,0.0,0.0
2,1,3,P0,Ni61,0.0,0.0
2,1,3,P0,Ni58,5.647415723122685e-07,5.647703468565364e-07
2,1,3,P0,Fe54,0.0,0.0
2,1,3,P0,Fe56,2.536176684771989e-05,3.703103224279588e-06
2,1,3,P0,Fe57,0.0,0.0
2,1,3,P0,Fe58,0.0,0.0
2,1,3,P1,C12,0.0,0.0
2,1,3,P1,C13,0.0,0.0
2,1,3,P1,Si30,0.0,0.0
2,1,3,P1,Si29,0.0,0.0
2,1,3,P1,Si28,-3.559931386709377e-07,3.560293774888804e-07
2,1,3,P1,Mn55,-5.417247287337208e-07,5.417712427093101e-07
2,1,3,P1,P31,0.0,0.0
2,1,3,P1,S33,0.0,0.0
2,1,3,P1,S34,0.0,0.0
2,1,3,P1,S32,0.0,0.0
2,1,3,P1,S36,0.0,0.0
2,1,3,P1,Cr52,-1.5977713321821127e-06,8.542128842324434e-07
2,1,3,P1,Cr50,0.0,0.0
2,1,3,P1,Cr54,0.0,0.0
2,1,3,P1,Cr53,2.0359233771438432e-07,2.0360926951579762e-07
2,1,3,P1,Ni62,0.0,0.0
2,1,3,P1,Ni60,5.881719383252151e-07,4.424097183293589e-07
2,1,3,P1,Ni64,0.0,0.0
2,1,3,P1,Ni61,0.0,0.0
2,1,3,P1,Ni58,5.284160047243616e-07,5.28442928419137e-07
2,1,3,P1,Fe54,0.0,0.0
2,1,3,P1,Fe56,-1.4145933187068423e-06,2.5739977337396258e-06
2,1,3,P1,Fe57,0.0,0.0
2,1,3,P1,Fe58,0.0,0.0
2,1,4,P0,C12,0.0,0.0
2,1,4,P0,C13,0.0,0.0
2,1,4,P0,Si30,0.0,0.0
2,1,4,P0,Si29,0.0,0.0
2,1,4,P0,Si28,0.0,0.0
2,1,4,P0,Mn55,0.0,0.0
2,1,4,P0,P31,0.0,0.0
2,1,4,P0,S33,0.0,0.0
2,1,4,P0,S34,0.0,0.0
2,1,4,P0,S32,0.0,0.0
2,1,4,P0,S36,0.0,0.0
2,1,4,P0,Cr52,0.0,0.0
2,1,4,P0,Cr50,0.0,0.0
2,1,4,P0,Cr54,0.0,0.0
2,1,4,P0,Cr53,0.0,0.0
2,1,4,P0,Ni62,0.0,0.0
2,1,4,P0,Ni60,0.0,0.0
2,1,4,P0,Ni64,0.0,0.0
2,1,4,P0,Ni61,0.0,0.0
2,1,4,P0,Ni58,0.0,0.0
2,1,4,P0,Fe54,0.0,0.0
2,1,4,P0,Fe56,0.0,0.0
2,1,4,P0,Fe57,0.0,0.0
2,1,4,P0,Fe58,0.0,0.0
2,1,4,P1,C12,0.0,0.0
2,1,4,P1,C13,0.0,0.0
2,1,4,P1,Si30,0.0,0.0
2,1,4,P1,Si29,0.0,0.0
2,1,4,P1,Si28,0.0,0.0
2,1,4,P1,Mn55,0.0,0.0
2,1,4,P1,P31,0.0,0.0
2,1,4,P1,S33,0.0,0.0
2,1,4,P1,S34,0.0,0.0
2,1,4,P1,S32,0.0,0.0
2,1,4,P1,S36,0.0,0.0
2,1,4,P1,Cr52,0.0,0.0
2,1,4,P1,Cr50,0.0,0.0
