cell,group in,group out,legendre,nuclide,mean,std. dev.
4,1,2,P0,Ca48,0.0,0.0
4,1,2,P0,Ca42,0.0,0.0
4,1,2,P0,Ca43,0.0,0.0
4,1,2,P0,Ca40,0.00018626142899649023,2.461412644740173e-05
4,1,2,P0,Ca46,0.0,0.0
4,1,2,P0,Ca44,1.6025762339118058e-05,7.02384393280454e-06
4,1,2,P0,Fe54,0.0,0.0
4,1,2,P0,Fe56,0.0001212905569777833,2.1337013646907215e-05
4,1,2,P0,Fe57,5.885917788347857e-06,4.594290518030962e-06
4,1,2,P0,Fe58,0.0,0.0
4,1,2,P1,H2,-3.5624414178807853e-06,5.038348180494527e-06
4,1,2,P1,H1,0.014038307023386645,0.00029814221599684405
4,1,2,P1,C12,3.2836583574114843e-07,3.3804847835737336e-06
4,1,2,P1,C13,0.0,0.0
4,1,2,P1,O16,-0.0064560621362545955,0.00018862378990130405
4,1,2,P1,O17,0.0,0.0
4,1,2,P1,O18,3.3425570607681383e-06,3.646290565183389e-06
4,1,2,P1,Na23,4.702654158450804e-06,1.9752651641323123e-05
4,1,2,P1,Mg26,-7.959099905324529e-07,8.279129805052341e-07
4,1,2,P1,Mg24,-8.726437673295263e-06,5.8001689356213635e-06
4,1,2,P1,Mg25,1.559834221045014e-06,1.977993843467029e-06
4,1,2,P1,Al27,-7.008896725344212e-05,2.3630721848789576e-05
4,1,2,P1,Si30,-1.923964290980871e-05,1.0185413113583145e-05
4,1,2,P1,Si29,8.535323350732259e-07,1.6456330124907635e-05
4,1,2,P1,Si28,0.00018211639420155987,6.192430730829548e-05
4,1,2,P1,K39,-1.1856388936616391e-05,8.118911263566502e-06
4,1,2,P1,K41,2.7849296165012814e-06,2.8546538064205877e-06
4,1,2,P1,K40,0.0,0.0
4,1,2,P1,Ca48,0.0,0.0
4,1,2,P1,Ca42,0.0,0.0
4,1,2,P1,Ca43,0.0,0.0
4,1,2,P1,Ca40,-6.202396452755972e-05,1.5274510856923505e-05
4,1,2,P1,Ca46,0.0,0.0
4,1,2,P1,Ca44,-1.1980075097754778e-06,4.252899248163013e-06
4,1,2,P1,Fe54,0.0,0.0
4,1,2,P1,Fe56,-6.474292914955625e-06,1.0326120560609197e-05
4,1,2,P1,Fe57,-1.760597281735821e-07,1.1643531738178498e-06
4,1,2,P1,Fe58,0.0,0.0
4,1,3,P0,H2,0.0,0.0
4,1,3,P0,H1,0.00016326035860736974,2.228740812317491e-05
4,1,3,P0,C12,0.0,0.0
4,1,3,P0,C13,0.0,0.0
4,1,3,P0,O16,0.0,0.0
4,1,3,P0,O17,0.0,0.0
4,1,3,P0,O18,0.0,0.0
4,1,3,P0,Na23,0.0,0.0
4,1,3,P0,Mg26,0.0,0.0
4,1,3,P0,Mg24,0.0,0.0
4,1,3,P0,Mg25,0.0,0.0
4,1,3,P0,Al27,2.9334459419764615e-06,2.9347487551815488e-06
4,1,3,P0,Si30,0.0,0.0
4,1,3,P0,Si29,0.0,0.0
4,1,3,P0,Si28,0.0,0.0
4,1,3,P0,K39,0.0,0.0
4,1,3,P0,K41,0.0,0.0
4,1,3,P0,K40,0.0,0.0
4,1,3,P0,Ca48,0.0,0.0
4,1,3,P0,Ca42,0.0,0.0
4,1,3,P0,Ca43,0.0,0.0
4,1,3,P0,Ca40,0.0,0.0
4,1,3,P0,Ca46,0.0,0.0
4,1,3,P0,Ca44,0.0,0.0
4,1,3,P0,Fe54,0.0,0.0
4,1,3,P0,Fe56,0.0,0.0
4,1,3,P0,Fe57,0.0,0.0
4,1,3,P0,Fe58,0.0,0.0
4,1,3,P1,H2,0.0,0.0
4,1,3,P1,H1,9.08240603487238e-06,1.2882051163545768e-06
4,1,3,P1,C12,0.0,0.0
4,1,3,P1,C13,0.0,0.0
4,1,3,P1,O16,0.0,0.0
4,1,3,P1,O17,0.0,0.0
4,1,3,P1,O18,0.0,0.0
4,1,3,P1,Na23,0.0,0.0
4,1,3,P1,Mg26,0.0,0.0
4,1,3,P1,Mg24,0.0,0.0
4,1,3,P1,Mg25,0.0,0.0
4,1,3,P1,Al27,-2.616402765222644e-06,2.61756477200231e-06
4,1,3,P1,Si30,0.0,0.0
4,1,3,P1,Si29,0.0,0.0
4,1,3,P1,Si28,0.0,0.0
4,1,3,P1,K39,0.0,0.0
4,1,3,P1,K41,0.0,0.0
4,1,3,P1,K40,0.0,0.0
4,1,3,P1,Ca48,0.0,0.0
4,1,3,P1,Ca42,0.0,0.0
4,1,3,P1,Ca43,0.0,0.0
4,1,3,P1,Ca40,0.0,0.0
4,1,3,P1,Ca46,0.0,0.0
4,1,3,P1,Ca44,0.0,0.0
4,1,3,P1,Fe54,0.0,0.0
4,1,3,P1,Fe56,0.0,0.0
4,1,3,P1,Fe57,0.0,0.0
4,1,3,P1,Fe58,0.0,0.0
4,1,4,P0,H2,0.0,0.0
4,1,4,P0,H1,0.0,0.0
4,1,4,P0,C12,0.0,0.0
4,1,4,P0,C13,0.0,0.0
4,1,4,P0,O16,0.0,0.0
4,1,4,P0,O17,0.0,0.0
4,1,4,P0,O18,0.0,0.0
4,1,4,P0,Na23,0.0,0.0
4,1,4,P0,Mg26,0.0,0.0
4,1,4,P0,Mg24,0.0,0.0
4,1,4,P0,Mg25,0.0,0.0
4,1,4,P0,Al27,0.0,0.0
4,1,4,P0,Si30,0.0,0.0
4,1,4,P0,Si29,0.0,0.0
4,1,4,P0,Si28,0.0,0.0
4,1,4,P0,K39,0.0,0.0
4,1,4,P0,K41,0.0,0.0
4,1,4,P0,K40,0.0,0.0
4,1,4,P0,Ca48,0.0,0.0
4,1,4,P0,Ca42,0.0,0.0
4,1,4,P0,Ca43,0.0,0.0
4,1,4,P0,Ca40,0.0,0.0
4,1,4,P0,Ca46,0.0,0.0
4,1,4,P0,Ca44,0.0,0.0
4,1,4,P0,Fe54,0.0,0.0
4,1,4,P0,Fe56,0.0,0.0
4,1,4,P0,Fe57,0.0,0.0
4,1,4,P0,Fe58,0.0,0.0
4,1,4,P1,H2,0.0,0.0
4,1,4,P1,H1,0.0,0.0
4,1,4,P1,C12,0.0,0.0
4,1,4,P1,C13,0.0,0.0
4,1,4,P1,O16,0.0,0.0
4,1,4,P1,O17,0.0,0.0
4,1,4,P1,O18,0.0,0.0
4,1,4,P1,Na23,0.0,0.0
4,1,4,P1,Mg26,0.0,0.0
4,1,4,P1,Mg24,0.0,0.0
4,1,4,P1,Mg25,0.0,0.0
4,1,4,P1,Al27,0.0,0.0
4,1,4,P1,Si30,0.0,0.0
4,1,4,P1,Si29,0.0,0.0
4,1,4,P1,Si28,0.0,0.0
4,1,4,P1,K39,0.0,0.0
4,1,4,P1,K41,0.0,0.0
4,1,4,P1,K40,0.0,0.0
4,1,4,P1,Ca48,0.0,0.0
4,1,4,P1,Ca42,0.0,0.0
4,1,4,P1,Ca43,0.0,0.0
4,1,4,P1,Ca40,0.0,0.0
4,1,4,P1,Ca46,0.0,0.0
4,1,4,P1,Ca44,0.0,0.0
4,1,4,P1,Fe54,0.0,0.0
4,1,4,P1,Fe56,0.0,0.0
4,1,4,P1,Fe57,0.0,0.0
4,1,4,P1,Fe58,0.0,0.0
4,1,5,P0,H2,0.0,0.0
4,1,5,P0,H1,0.0,0.0
4,1,5,P0,C12,0.0,0.0
4,1,5,P0,C13,0.0,0.0
4,1,5,P0,O16,0.0,0.0
4,1,5,P0,O17,0.0,0.0
4,1,5,P0,O18,0.0,0.0
4,1,5,P0,Na23,0.0,0.0
4,1,5,P0,Mg26,0.0,0.0
4,1,5,P0,Mg24,0.0,0.0
