cell,group in,group out,legendre,nuclide,mean,std. dev.
3,5,8,P0,O18,0.0,0.0
3,5,8,P0,Ar36,0.0,0.0
3,5,8,P0,Ar38,0.0,0.0
3,5,8,P0,Ar40,0.0,0.0
3,5,8,P0,Ar41,0.0,0.0
3,5,8,P0,C12,0.0,0.0
3,5,8,P0,C13,0.0,0.0
3,5,8,P1,N14,0.0,0.0
3,5,8,P1,N15,0.0,0.0
3,5,8,P1,O16,0.0,0.0
3,5,8,P1,O17,0.0,0.0
3,5,8,P1,O18,0.0,0.0
3,5,8,P1,Ar36,0.0,0.0
3,5,8,P1,Ar38,0.0,0.0
3,5,8,P1,Ar40,0.0,0.0
3,5,8,P1,Ar41,0.0,0.0
3,5,8,P1,C12,0.0,0.0
3,5,8,P1,C13,0.0,0.0
3,6,1,P0,N14,0.0,0.0
3,6,1,P0,N15,0.0,0.0
3,6,1,P0,O16,0.0,0.0
3,6,1,P0,O17,0.0,0.0
3,6,1,P0,O18,0.0,0.0
3,6,1,P0,Ar36,0.0,0.0
3,6,1,P0,Ar38,0.0,0.0
3,6,1,P0,Ar40,0.0,0.0
3,6,1,P0,Ar41,0.0,0.0
3,6,1,P0,C12,0.0,0.0
3,6,1,P0,C13,0.0,0.0
3,6,1,P1,N14,0.0,0.0
3,6,1,P1,N15,0.0,0.0
3,6,1,P1,O16,0.0,0.0
3,6,1,P1,O17,0.0,0.0
3,6,1,P1,O18,0.0,0.0
3,6,1,P1,Ar36,0.0,0.0
3,6,1,P1,Ar38,0.0,0.0
3,6,1,P1,Ar40,0.0,0.0
3,6,1,P1,Ar41,0.0,0.0
3,6,1,P1,C12,0.0,0.0
3,6,1,P1,C13,0.0,0.0
3,6,2,P0,N14,0.0,0.0
3,6,2,P0,N15,0.0,0.0
3,6,2,P0,O16,0.0,0.0
3,6,2,P0,O17,0.0,0.0
3,6,2,P0,O18,0.0,0.0
3,6,2,P0,Ar36,0.0,0.0
3,6,2,P0,Ar38,0.0,0.0
3,6,2,P0,Ar40,0.0,0.0
3,6,2,P0,Ar41,0.0,0.0
3,6,2,P0,C12,0.0,0.0
3,6,2,P0,C13,0.0,0.0
3,6,2,P1,N14,0.0,0.0
3,6,2,P1,N15,0.0,0.0
3,6,2,P1,O16,0.0,0.0
3,6,2,P1,O17,0.0,0.0
3,6,2,P1,O18,0.0,0.0
3,6,2,P1,Ar36,0.0,0.0
3,6,2,P1,Ar38,0.0,0.0
3,6,2,P1,Ar40,0.0,0.0
3,6,2,P1,Ar41,0.0,0.0
3,6,2,P1,C12,0.0,0.0
3,6,2,P1,C13,0.0,0.0
3,6,3,P0,N14,0.0,0.0
3,6,3,P0,N15,0.0,0.0
3,6,3,P0,O16,0.0,0.0
3,6,3,P0,O17,0.0,0.0
3,6,3,P0,O18,0.0,0.0
3,6,3,P0,Ar36,0.0,0.0
3,6,3,P0,Ar38,0.0,0.0
3,6,3,P0,Ar40,0.0,0.0
3,6,3,P0,Ar41,0.0,0.0
3,6,3,P0,C12,0.0,0.0
3,6,3,P0,C13,0.0,0.0
3,6,3,P1,N14,0.0,0.0
3,6,3,P1,N15,0.0,0.0
3,6,3,P1,O16,0.0,0.0
3,6,3,P1,O17,0.0,0.0
3,6,3,P1,O18,0.0,0.0
3,6,3,P1,Ar36,0.0,0.0
3,6,3,P1,Ar38,0.0,0.0
3,6,3,P1,Ar40,0.0,0.0
3,6,3,P1,Ar41,0.0,0.0
3,6,3,P1,C12,0.0,0.0
3,6,3,P1,C13,0.0,0.0
3,6,4,P0,N14,0.0,0.0
3,6,4,P0,N15,0.0,0.0
3,6,4,P0,O16,0.0,0.0
3,6,4,P0,O17,0.0,0.0
3,6,4,P0,O18,0.0,0.0
3,6,4,P0,Ar36,0.0,0.0
3,6,4,P0,Ar38,0.0,0.0
3,6,4,P0,Ar40,0.0,0.0
3,6,4,P0,Ar41,0.0,0.0
3,6,4,P0,C12,0.0,0.0
3,6,4,P0,C13,0.0,0.0
3,6,4,P1,N14,0.0,0.0
3,6,4,P1,N15,0.0,0.0
3,6,4,P1,O16,0.0,0.0
3,6,4,P1,O17,0.0,0.0
3,6,4,P1,O18,0.0,0.0
3,6,4,P1,Ar36,0.0,0.0
3,6,4,P1,Ar38,0.0,0.0
3,6,4,P1,Ar40,0.0,0.0
3,6,4,P1,Ar41,0.0,0.0
3,6,4,P1,C12,0.0,0.0
3,6,4,P1,C13,0.0,0.0
3,6,5,P0,N14,1.2090259362829234e-05,6.579186211518425e-07
3,6,5,P0,N15,4.0591533465631386e-08,4.181934423836403e-08
3,6,5,P0,O16,8.974130184878119e-07,1.809206732205647e-07
3,6,5,P0,O17,0.0,0.0
3,6,5,P0,O18,0.0,0.0
3,6,5,P0,Ar36,0.0,0.0
3,6,5,P0,Ar38,0.0,0.0
3,6,5,P0,Ar40,0.0,0.0
3,6,5,P0,Ar41,0.0,0.0
3,6,5,P0,C12,1.3954365222539003e-08,1.7091378526627375e-08
3,6,5,P0,C13,0.0,0.0
3,6,5,P1,N14,5.739151951127174e-07,3.403088991090191e-07
3,6,5,P1,N15,-2.1550166370611475e-08,2.2202014777531618e-08
3,6,5,P1,O16,-1.1838309687627398e-07,9.048224340663393e-08
3,6,5,P1,O17,0.0,0.0
3,6,5,P1,O18,0.0,0.0
3,6,5,P1,Ar36,0.0,0.0
3,6,5,P1,Ar38,0.0,0.0
3,6,5,P1,Ar40,0.0,0.0
3,6,5,P1,Ar41,0.0,0.0
3,6,5,P1,C12,-1.2844822077589212e-08,1.5732404357646078e-08
3,6,5,P1,C13,0.0,0.0
3,6,6,P0,N14,0.00030699776225223284,6.787702336238863e-06
3,6,6,P0,N15,5.276899350532081e-07,1.9494845068081305e-07
3,6,6,P0,O16,2.8751732476936574e-05,1.411818424585574e-06
3,6,6,P0,O17,0.0,0.0
3,6,6,P0,O18,2.960292946385491e-08,3.625782065881706e-08
3,6,6,P0,Ar36,4.1526988702965045e-08,4.148842661170247e-08
3,6,6,P0,Ar38,0.0,0.0
3,6,6,P0,Ar40,1.0812178555439795e-07,6.212450398234148e-08
3,6,6,P0,Ar41,0.0,0.0
3,6,6,P0,C12,1.3954365222539003e-08,1.7091378526627375e-08
3,6,6,P0,C13,0.0,0.0
3,6,6,P1,N14,3.5761642445566715e-05,1.9730239023259883e-06
3,6,6,P1,N15,1.0983367085388117e-10,7.18890451951163e-08
3,6,6,P1,O16,1.338401747373953e-06,5.571620755891612e-07
3,6,6,P1,O17,0.0,0.0
3,6,6,P1,O18,-2.5759392528937233e-08,3.155023680121471e-08
3,6,6,P1,Ar36,-5.277184588750509e-09,1.8786659506713005e-08
3,6,6,P1,Ar38,0.0,0.0
3,6,6,P1,Ar40,3.016257561100477e-09,2.885100905289994e-08
3,6,6,P1,Ar41,0.0,0.0
3,6,6,P1,C12,8.173918124208904e-09,1.001145709450589e-08
3,6,6,P1,C13,0.0,0.0
3,6,7,P0,N14,8.002600244920316e-05,2.1793303465373126e-06
3,6,7,P0,N15,8.118306693126277e-08,6.077401692970065e-08
3,6,7,P0,O16,6.3509229000675815e-06,5.089089696509418e-07
3,6,7,P0,O17,1.3478933948526383e-08,1.906279492062921e-08
3,6,7,P0,O18,2.960292946385491e-08,3.625782065881706e-08
3,6,7,P0,Ar36,0.0,0.0
3,6,7,P0,Ar38,0.0,0.0
3,6,7,P0,Ar40,0.0,0.0
3,6,7,P0,Ar41,0.0,0.0
3,6,7,P0,C12,0.0,0.0
3,6,7,P0,C13,0.0,0.0
3,6,7,P1,N14,-1.63224241425479e-05,9.569084954272024e-07
3,6,7,P1,N15,-8.455862971947029e-09,3.6369357621468634e-08
3,6,7,P1,O16,-1.7871942986348451e-06,2.718243324171919e-07
3,6,7,P1,O17,9.433388120646323e-09,1.334131792894798e-08
3,6,7,P1,O18,-1.4221065951304698e-08,1.74180349099974e-08
3,6,7,P1,Ar36,0.0,0.0
3,6,7,P1,Ar38,0.0,0.0
3,6,7,P1,Ar40,0.0,0.0
3,6,7,P1,Ar41,0.0,0.0
3,6,7,P1,C12,0.0,0.0
3,6,7,P1,C13,0.0,0.0
3,6,8,P0,N14,5.757266363252024e-07,1.535079037195533e-07
3,6,8,P0,N15,0.0,0.0
3,6,8,P0,O16,0.0,0.0
3,6,8,P0,O17,0.0,0.0
3,6,8,P0,O18,0.0,0.0
3,6,8,P0,Ar36,0.0,0.0
3,6,8,P0,Ar38,0.0,0.0
3,6,8,P0,Ar40,0.0,0.0
3,6,8,P0,Ar41,0.0,0.0
3,6,8,P0,C12,0.0,0.0
3,6,8,P0,C13,0.0,0.0
3,6,8,P1,N14,-3.868025372460466e-07,1.1183762921639422e-07
3,6,8,P1,N15,0.0,0.0
3,6,8,P1,O16,0.0,0.0
3,6,8,P1,O17,0.0,0.0
3,6,8,P1,O18,0.0,0.0
3,6,8,P1,Ar36,0.0,0.0
3,6,8,P1,Ar38,0.0,0.0
3,6,8,P1,Ar40,0.0,0.0
3,6,8,P1,Ar41,0.0,0.0
3,6,8,P1,C12,0.0,0.0
3,6,8,P1,C13,0.0,0.0
3,7,1,P0,N14,0.0,0.0
3,7,1,P0,N15,0.0,0.0
3,7,1,P0,O16,0.0,0.0
3,7,1,P0,O17,0.0,0.0
3,7,1,P0,O18,0.0,0.0
3,7,1,P0,Ar36,0.0,0.0
3,7,1,P0,Ar38,0.0,0.0
3,7,1,P0,Ar40,0.0,0.0
3,7,1,P0,Ar41,0.0,0.0
3,7,1,P0,C12,0.0,0.0
3,7,1,P0,C13,0.0,0.0
3,7,1,P1,N14,0.0,0.0
3,7,1,P1,N15,0.0,0.0
3,7,1,P1,O16,0.0,0.0
3,7,1,P1,O17,0.0,0.0
3,7,1,P1,O18,0.0,0.0
3,7,1,P1,Ar36,0.0,0.0
3,7,1,P1,Ar38,0.0,0.0
3,7,1,P1,Ar40,0.0,0.0
3,7,1,P1,Ar41,0.0,0.0
3,7,1,P1,C12,0.0,0.0
3,7,1,P1,C13,0.0,0.0
3,7,2,P0,N14,0.0,0.0
3,7,2,P0,N15,0.0,0.0
3,7,2,P0,O16,0.0,0.0
3,7,2,P0,O17,0.0,0.0
3,7,2,P0,O18,0.0,0.0
3,7,2,P0,Ar36,0.0,0.0
3,7,2,P0,Ar38,0.0,0.0
3,7,2,P0,Ar40,0.0,0.0
3,7,2,P0,Ar41,0.0,0.0
3,7,2,P0,C12,0.0,0.0
3,7,2,P0,C13,0.0,0.0
3,7,2,P1,N14,0.0,0.0
3,7,2,P1,N15,0.0,0.0
3,7,2,P1,O16,0.0,0.0
3,7,2,P1,O17,0.0,0.0
3,7,2,P1,O18,0.0,0.0
3,7,2,P1,Ar36,0.0,0.0
3,7,2,P1,Ar38,0.0,0.0
3,7,2,P1,Ar40,0.0,0.0
3,7,2,P1,Ar41,0.0,0.0
3,7,2,P1,C12,0.0,0.0
3,7,2,P1,C13,0.0,0.0
3,7,3,P0,N14,0.0,0.0
3,7,3,P0,N15,0.0,0.0
3,7,3,P0,O16,0.0,0.0
3,7,3,P0,O17,0.0,0.0
3,7,3,P0,O18,0.0,0.0
3,7,3,P0,Ar36,0.0,0.0
3,7,3,P0,Ar38,0.0,0.0
3,7,3,P0,Ar40,0.0,0.0
3,7,3,P0,Ar41,0.0,0.0
3,7,3,P0,C12,0.0,0.0
3,7,3,P0,C13,0.0,0.0
3,7,3,P1,N14,0.0,0.0
3,7,3,P1,N15,0.0,0.0
3,7,3,P1,O16,0.0,0.0
3,7,3,P1,O17,0.0,0.0
3,7,3,P1,O18,0.0,0.0
3,7,3,P1,Ar36,0.0,0.0
3,7,3,P1,Ar38,0.0,0.0
3,7,3,P1,Ar40,0.0,0.0
3,7,3,P1,Ar41,0.0,0.0
3,7,3,P1,C12,0.0,0.0
3,7,3,P1,C13,0.0,0.0
3,7,4,P0,N14,0.0,0.0
3,7,4,P0,N15,0.0,0.0
3,7,4,P0,O16,0.0,0.0
3,7,4,P0,O17,0.0,0.0
3,7,4,P0,O18,0.0,0.0
3,7,4,P0,Ar36,0.0,0.0
3,7,4,P0,Ar38,0.0,0.0
3,7,4,P0,Ar40,0.0,0.0
3,7,4,P0,Ar41,0.0,0.0
3,7,4,P0,C12,0.0,0.0
3,7,4,P0,C13,0.0,0.0
3,7,4,P1,N14,0.0,0.0
3,7,4,P1,N15,0.0,0.0
3,7,4,P1,O16,0.0,0.0
3,7,4,P1,O17,0.0,0.0
3,7,4,P1,O18,0.0,0.0
3,7,4,P1,Ar36,0.0,0.0
3,7,4,P1,Ar38,0.0,0.0
3,7,4,P1,Ar40,0.0,0.0
3,7,4,P1,Ar41,0.0,0.0
3,7,4,P1,C12,0.0,0.0
3,7,4,P1,C13,0.0,0.0
3,7,5,P0,N14,0.0,0.0
3,7,5,P0,N15,0.0,0.0
3,7,5,P0,O16,0.0,0.0
3,7,5,P0,O17,0.0,0.0
3,7,5,P0,O18,0.0,0.0
3,7,5,P0,Ar36,0.0,0.0
3,7,5,P0,Ar38,0.0,0.0
3,7,5,P0,Ar40,0.0,0.0
3,7,5,P0,Ar41,0.0,0.0
3,7,5,P0,C12,0.0,0.0
3,7,5,P0,C13,0.0,0.0
3,7,5,P1,N14,0.0,0.0
3,7,5,P1,N15,0.0,0.0
3,7,5,P1,O16,0.0,0.0
3,7,5,P1,O17,0.0,0.0
3,7,5,P1,O18,0.0,0.0
3,7,5,P1,Ar36,0.0,0.0
3,7,5,P1,Ar38,0.0,0.0
3,7,5,P1,Ar40,0.0,0.0
3,7,5,P1,Ar41,0.0,0.0
3,7,5,P1,C12,0.0,0.0
3,7,5,P1,C13,0.0,0.0
3,7,6,P0,N14,1.795311291542983e-05,6.018222221448589e-07
3,7,6,P0,N15,1.3654340370622092e-08,1.3806161329552609e-08
3,7,6,P0,O16,1.2895804506727982e-06,1.5384745861146044e-07
3,7,6,P0,O17,0.0,0.0
3,7,6,P0,O18,0.0,0.0
3,7,6,P0,Ar36,0.0,0.0
3,7,6,P0,Ar38,0.0,0.0
3,7,6,P0,Ar40,1.3575974597111112e-08,1.4391782712505547e-08
3,7,6,P0,Ar41,0.0,0.0
3,7,6,P0,C12,0.0,0.0
3,7,6,P0,C13,0.0,0.0
3,7,6,P1,N14,-1.0322977694216055e-06,3.0867381658510913e-07
3,7,6,P1,N15,7.732241463580336e-09,7.818215321109831e-09
3,7,6,P1,O16,-1.8884196055190182e-07,8.105253545218818e-08
3,7,6,P1,O17,0.0,0.0
3,7,6,P1,O18,0.0,0.0
3,7,6,P1,Ar36,0.0,0.0
3,7,6,P1,Ar38,0.0,0.0
3,7,6,P1,Ar40,-6.555437248723666e-09,6.949366897693824e-09
3,7,6,P1,Ar41,0.0,0.0
3,7,6,P1,C12,0.0,0.0
3,7,6,P1,C13,0.0,0.0
3,7,7,P0,N14,0.0003050180091548971,5.368203613512022e-06
3,7,7,P0,N15,4.915562533423949e-07,1.1298282451218401e-07
3,7,7,P0,O16,2.8035125687914136e-05,1.0139652767088143e-06
3,7,7,P0,O17,0.0,0.0
3,7,7,P0,O18,5.949342325218405e-08,3.7481039294526504e-08
3,7,7,P0,Ar36,4.162884632026959e-08,2.9350676747495302e-08
3,7,7,P0,Ar38,0.0,0.0
3,7,7,P0,Ar40,9.503182217977778e-08,4.891458503031496e-08
3,7,7,P0,Ar41,0.0,0.0
3,7,7,P0,C12,2.8111349824328558e-08,1.9820082063361768e-08
3,7,7,P0,C13,0.0,0.0
3,7,7,P1,N14,3.385429489282059e-05,1.4214953678070889e-06
3,7,7,P1,N15,6.256088625555937e-08,4.000623937277225e-08
3,7,7,P1,O16,2.0131997782705507e-06,4.1650974560397106e-07
3,7,7,P1,O17,0.0,0.0
3,7,7,P1,O18,7.579780665329602e-09,6.132362942419058e-09
3,7,7,P1,Ar36,2.006469600558538e-09,1.0407873101486282e-08
3,7,7,P1,Ar38,0.0,0.0
3,7,7,P1,Ar40,8.592580792664817e-09,2.522489606430741e-08
3,7,7,P1,Ar41,0.0,0.0
3,7,7,P1,C12,-2.6347610641839584e-09,7.2578986945310204e-09
3,7,7,P1,C13,0.0,0.0
3,7,8,P0,N14,7.920886520752984e-05,1.6358377926102169e-06
3,7,8,P0,N15,1.5019774407684302e-07,5.0141904067092185e-08
3,7,8,P0,O16,6.8718739083797e-06,3.944314104958997e-07
3,7,8,P0,O17,0.0,0.0
3,7,8,P0,O18,0.0,0.0
3,7,8,P0,Ar36,0.0,0.0
3,7,8,P0,Ar38,0.0,0.0
3,7,8,P0,Ar40,0.0,0.0
3,7,8,P0,Ar41,0.0,0.0
3,7,8,P0,C12,0.0,0.0
3,7,8,P0,C13,0.0,0.0
3,7,8,P1,N14,-1.2592209306293911e-05,6.29751835578655e-07
3,7,8,P1,N15,-1.9366568754418866e-08,2.5460840512812967e-08
3,7,8,P1,O16,-1.2819801216588652e-06,1.9720662423606254e-07
3,7,8,P1,O17,0.0,0.0
3,7,8,P1,O18,0.0,0.0
3,7,8,P1,Ar36,0.0,0.0
3,7,8,P1,Ar38,0.0,0.0
3,7,8,P1,Ar40,0.0,0.0
3,7,8,P1,Ar41,0.0,0.0
3,7,8,P1,C12,0.0,0.0
3,7,8,P1,C13,0.0,0.0
3,8,1,P0,N14,0.0,0.0
3,8,1,P0,N15,0.0,0.0
3,8,1,P0,O16,0.0,0.0
3,8,1,P0,O17,0.0,0.0
3,8,1,P0,O18,0.0,0.0
3,8,1,P0,Ar36,0.0,0.0
3,8,1,P0,Ar38,0.0,0.0
3,8,1,P0,Ar40,0.0,0.0
3,8,1,P0,Ar41,0.0,0.0
3,8,1,P0,C12,0.0,0.0
3,8,1,P0,C13,0.0,0.0
3,8,1,P1,N14,0.0,0.0
3,8,1,P1,N15,0.0,0.0
3,8,1,P1,O16,0.0,0.0
3,8,1,P1,O17,0.0,0.0
3,8,1,P1,O18,0.0,0.0
3,8,1,P1,Ar36,0.0,0.0
3,8,1,P1,Ar38,0.0,0.0
3,8,1,P1,Ar40,0.0,0.0
3,8,1,P1,Ar41,0.0,0.0
3,8,1,P1,C12,0.0,0.0
3,8,1,P1,C13,0.0,0.0
3,8,2,P0,N14,0.0,0.0
3,8,2,P0,N15,0.0,0.0
3,8,2,P0,O16,0.0,0.0
3,8,2,P0,O17,0.0,0.0
3,8,2,P0,O18,0.0,0.0
3,8,2,P0,Ar36,0.0,0.0
3,8,2,P0,Ar38,0.0,0.0
3,8,2,P0,Ar40,0.0,0.0
3,8,2,P0,Ar41,0.0,0.0
3,8,2,P0,C12,0.0,0.0
3,8,2,P0,C13,0.0,0.0
3,8,2,P1,N14,0.0,0.0
3,8,2,P1,N15,0.0,0.0
3,8,2,P1,O16,0.0,0.0
3,8,2,P1,O17,0.0,0.0
3,8,2,P1,O18,0.0,0.0
3,8,2,P1,Ar36,0.0,0.0
3,8,2,P1,Ar38,0.0,0.0
3,8,2,P1,Ar40,0.0,0.0
3,8,2,P1,Ar41,0.0,0.0
3,8,2,P1,C12,0.0,0.0
3,8,2,P1,C13,0.0,0.0
3,8,3,P0,N14,0.0,0.0
3,8,3,P0,N15,0.0,0.0
3,8,3,P0,O16,0.0,0.0
3,8,3,P0,O17,0.0,0.0
3,8,3,P0,O18,0.0,0.0
3,8,3,P0,Ar36,0.0,0.0
3,8,3,P0,Ar38,0.0,0.0
3,8,3,P0,Ar40,0.0,0.0
3,8,3,P0,Ar41,0.0,0.0
3,8,3,P0,C12,0.0,0.0
3,8,3,P0,C13,0.0,0.0
3,8,3,P1,N14,0.0,0.0
3,8,3,P1,N15,0.0,0.0
3,8,3,P1,O16,0.0,0.0
3,8,3,P1,O17,0.0,0.0
3,8,3,P1,O18,0.0,0.0
3,8,3,P1,Ar36,0.0,0.0
3,8,3,P1,Ar38,0.0,0.0
3,8,3,P1,Ar40,0.0,0.0
3,8,3,P1,Ar41,0.0,0.0
3,8,3,P1,C12,0.0,0.0
3,8,3,P1,C13,0.0,0.0
3,8,4,P0,N14,0.0,0.0
3,8,4,P0,N15,0.0,0.0
3,8,4,P0,O16,0.0,0.0
3,8,4,P0,O17,0.0,0.0
3,8,4,P0,O18,0.0,0.0
3,8,4,P0,Ar36,0.0,0.0
3,8,4,P0,Ar38,0.0,0.0
3,8,4,P0,Ar40,0.0,0.0
3,8,4,P0,Ar41,0.0,0.0
3,8,4,P0,C12,0.0,0.0
3,8,4,P0,C13,0.0,0.0
3,8,4,P1,N14,0.0,0.0
3,8,4,P1,N15,0.0,0.0
3,8,4,P1,O16,0.0,0.0
3,8,4,P1,O17,0.0,0.0
3,8,4,P1,O18,0.0,0.0
3,8,4,P1,Ar36,0.0,0.0
3,8,4,P1,Ar38,0.0,0.0
3,8,4,P1,Ar40,0.0,0.0
3,8,4,P1,Ar41,0.0,0.0
3,8,4,P1,C12,0.0,0.0
3,8,4,P1,C13,0.0,0.0
3,8,5,P0,N14,0.0,0.0
3,8,5,P0,N15,0.0,0.0
3,8,5,P0,O16,0.0,0.0
3,8,5,P0,O17,0.0,0.0
3,8,5,P0,O18,0.0,0.0
3,8,5,P0,Ar36,0.0,0.0
3,8,5,P0,Ar38,0.0,0.0
3,8,5,P0,Ar40,0.0,0.0
3,8,5,P0,Ar41,0.0,0.0
3,8,5,P0,C12,0.0,0.0
3,8,5,P0,C13,0.0,0.0
3,8,5,P1,N14,0.0,0.0
3,8,5,P1,N15,0.0,0.0
3,8,5,P1,O16,0.0,0.0
3,8,5,P1,O17,0.0,0.0
3,8,5,P1,O18,0.0,0.0
3,8,5,P1,Ar36,0.0,0.0
3,8,5,P1,Ar38,0.0,0.0
3,8,5,P1,Ar40,0.0,0.0
3,8,5,P1,Ar41,0.0,0.0
3,8,5,P1,C12,0.0,0.0
3,8,5,P1,C13,0.0,0.0
3,8,6,P0,N14,4.207461911924281e-08,2.0981287729974562e-08
3,8,6,P0,N15,0.0,0.0
3,8,6,P0,O16,0.0,0.0
3,8,6,P0,O17,0.0,0.0
3,8,6,P0,O18,0.0,0.0
3,8,6,P0,Ar36,0.0,0.0
3,8,6,P0,Ar38,0.0,0.0
3,8,6,P0,Ar40,0.0,0.0
3,8,6,P0,Ar41,0.0,0.0
3,8,6,P0,C12,0.0,0.0
3,8,6,P0,C13,0.0,0.0
3,8,6,P1,N14,-3.394366629892018e-08,1.6962842043323883e-08
3,8,6,P1,N15,0.0,0.0
3,8,6,P1,O16,0.0,0.0
3,8,6,P1,O17,0.0,0.0
3,8,6,P1,O18,0.0,0.0
3,8,6,P1,Ar36,0.0,0.0
3,8,6,P1,Ar38,0.0,0.0
3,8,6,P1,Ar40,0.0,0.0
3,8,6,P1,Ar41,0.0,0.0
3,8,6,P1,C12,0.0,0.0
3,8,6,P1,C13,0.0,0.0
3,8,7,P0,N14,4.390981600903872e-05,9.215329162618979e-07
3,8,7,P0,N15,5.559776549642566e-08,2.5737677988988607e-08
3,8,7,P0,O16,3.58554461261355e-06,2.1082505404134582e-07
3,8,7,P0,O17,0.0,0.0
3,8,7,P0,O18,0.0,0.0
3,8,7,P0,Ar36,0.0,0.0
3,8,7,P0,Ar38,0.0,0.0
3,8,7,P0,Ar40,0.0,0.0
3,8,7,P0,Ar41,0.0,0.0
3,8,7,P0,C12,0.0,0.0
3,8,7,P0,C13,0.0,0.0
3,8,7,P1,N14,-7.112727116450525e-06,3.9525991771313813e-07
3,8,7,P1,N15,-9.603583939710414e-09,7.013405928163431e-09
3,8,7,P1,O16,-4.118315437502067e-07,1.0962354271266e-07
3,8,7,P1,O17,0.0,0.0
3,8,7,P1,O18,0.0,0.0
3,8,7,P1,Ar36,0.0,0.0
3,8,7,P1,Ar38,0.0,0.0
3,8,7,P1,Ar40,0.0,0.0
3,8,7,P1,Ar41,0.0,0.0
3,8,7,P1,C12,0.0,0.0
3,8,7,P1,C13,0.0,0.0
3,8,8,P0,N14,0.00037162902434793117,5.961255920278509e-06
3,8,8,P0,N15,6.226949735599675e-07,1.132399892618082e-07
3,8,8,P0,O16,3.367201000600652e-05,9.319809932649216e-07
3,8,8,P0,O17,0.0,0.0
3,8,8,P0,O18,6.104832985353379e-08,3.507471838731152e-08
3,8,8,P0,Ar36,4.2179916112870235e-08,3.43733377812543e-08
3,8,8,P0,Ar38,0.0,0.0
3,8,8,P0,Ar40,1.1122453856480742e-07,7.841898533280423e-08
3,8,8,P0,Ar41,0.0,0.0
3,8,8,P0,C12,2.919895321171013e-08,2.917118829159823e-08
3,8,8,P0,C13,0.0,0.0
3,8,8,P1,N14,2.6820132825730287e-05,1.2121730545359217e-06
3,8,8,P1,N15,8.255299888470925e-08,5.0880788453645736e-08
3,8,8,P1,O16,2.0502366682124853e-06,3.538954279850976e-07
3,8,8,P1,O17,0.0,0.0
3,8,8,P1,O18,1.3057078849921461e-08,1.6693547294947707e-08
3,8,8,P1,Ar36,-9.979269227722876e-10,7.245203071309689e-09
3,8,8,P1,Ar38,0.0,0.0
3,8,8,P1,Ar40,2.3945116464757728e-08,3.070847534301344e-08
3,8,8,P1,Ar41,0.0,0.0
3,8,8,P1,C12,-7.167652165743578e-11,5.399468313601019e-09
3,8,8,P1,C13,0.0,0.0
