cell,group in,nuclide,mean,std. dev.
3,1,N14,0.03768437167777399,0.0001661246370579452
3,1,N15,1.1569134808952257e-05,4.2994504945914315e-07
3,1,O18,1.1025133183406888e-05,2.517096174340599e-07
3,1,O17,0.023297381453717275,6.518527543111568e-05
3,1,O16,0.00029753419700032384,8.262752967778463e-06
3,1,Ar36,0.07544440547444213,0.0004167073572798451
3,1,Ar38,0.010647513974750437,6.65938403354143e-05
3,1,Ar40,0.009106414685848496,5.7497250111485e-05
3,1,Ar41,0.034462507840032526,0.0012029738548829734
3,1,C12,8.755258059472314e-05,2.1080394493321502e-06
3,1,C13,5.287875902621201e-05,1.542240113317707e-06
3,2,N14,1.4919136828672062,0.009591957784962109
3,2,N15,1.8861343773215686e-05,1.212384895189737e-07
3,2,O18,0.00012102093482504664,7.780518558389743e-07
3,2,O17,0.1873898250039502,0.001204778770408138
3,2,O16,0.00013334474979491987,8.572749324202925e-07
3,2,Ar36,4.0073416514002425,0.025794475938200157
3,2,Ar38,0.6503452745696353,0.004196253037933143
3,2,Ar40,0.5176399902264952,0.0033280952662663892
3,2,Ar41,0.3916613146466473,0.0025181109600881757
3,2,C12,0.003029233986750094,1.947574840770895e-05
3,2,C13,0.0011774714697022912,7.570095159721357e-06
