material,group in,nuclide,mean,std. dev.
8,1,total,0.20295704011469134,0.00012975590693633049
8,2,total,0.4097930471559304,6.265182837695203e-05
8,3,total,0.4557457376427221,7.677910035665322e-05
8,4,total,0.47288599390008346,0.0003420945745414848
