material,group in,nuclide,mean,std. dev.
7,1,total,0.1794943761828832,0.00011832479322050836
7,2,total,0.2439140646748389,0.0001792142113890815
7,3,total,0.08408841561547359,6.422593804273815e-05
7,4,total,0.09744489024823771,6.717031763853724e-05
