material,group in,nuclide,mean,std. dev.
5,1,total,9.68138635249522e-05,7.378635556745012e-08
5,2,total,0.00023454733984289971,1.1307573398749554e-07
5,3,total,0.00043185717645139636,2.1640529989171114e-07
5,4,total,0.000510870079100829,3.564720273038866e-07
