material,group in,nuclide,mean,std. dev.
5,1,total,9.187561233794394e-05,7.045612075451134e-08
5,2,total,0.00023408717934234093,1.1287897260161846e-07
5,3,total,0.00042867948635676287,2.1486004961645665e-07
5,4,total,0.00044806450606702387,3.120668687310174e-07
