material,group in,nuclide,mean,std. dev.
7,1,total,0.0002740150763271881,4.6442845337372834e-07
7,2,total,0.00014643106547311877,5.379956977413199e-07
7,3,total,0.0005318039347892411,5.272877021810328e-07
7,4,total,0.010441617176288198,7.499776816731571e-06
