material,group in,nuclide,mean,std. dev.
7,1,total,0.17922036110655565,0.00011817646244347199
7,2,total,0.24376763360936538,0.00017906826968179485
7,3,total,0.08355661168068436,6.380983255136482e-05
7,4,total,0.08700327307194962,6.001180956262133e-05
