material,group in,nuclide,mean,std. dev.
6,1,total,0.04779578074490768,2.9315058538881258e-05
6,2,total,0.001469528235419134,9.955939716141968e-07
6,3,total,0.020527152993122258,2.0706850287251173e-05
6,4,total,0.33112871105331443,0.00022067063281247767
