material,group in,group out,legendre,nuclide,mean,std. dev.
8,3,8,P1,total,0.0001647120911062281,3.841589865432395e-06
8,3,9,P0,total,4.642510108473469e-05,4.837353013803062e-06
8,3,9,P1,total,2.7792994334644482e-06,2.8782890495842524e-07
8,3,10,P0,total,5.773377955409313e-05,5.523844205514777e-06
8,3,10,P1,total,2.709555522491132e-06,2.5581772912808397e-07
8,3,11,P0,total,5.951936036504449e-07,5.952051379919829e-07
8,3,11,P1,total,4.773951097250604e-08,4.7740436123282253e-08
8,3,12,P0,total,0.0,0.0
8,3,12,P1,total,0.0,0.0
8,3,13,P0,total,0.0,0.0
8,3,13,P1,total,0.0,0.0
8,3,14,P0,total,0.0,0.0
8,3,14,P1,total,0.0,0.0
8,3,15,P0,total,0.0,0.0
8,3,15,P1,total,0.0,0.0
8,3,16,P0,total,0.0,0.0
8,3,16,P1,total,0.0,0.0
8,3,17,P0,total,0.0,0.0
8,3,17,P1,total,0.0,0.0
8,3,18,P0,total,0.0,0.0
8,3,18,P1,total,0.0,0.0
8,3,19,P0,total,0.0,0.0
8,3,19,P1,total,0.0,0.0
8,3,20,P0,total,0.0,0.0
8,3,20,P1,total,0.0,0.0
8,3,21,P0,total,0.0,0.0
8,3,21,P1,total,0.0,0.0
8,3,22,P0,total,0.0,0.0
8,3,22,P1,total,0.0,0.0
8,3,23,P0,total,0.0,0.0
8,3,23,P1,total,0.0,0.0
8,3,24,P0,total,0.0,0.0
8,3,24,P1,total,0.0,0.0
8,3,25,P0,total,0.0,0.0
8,3,25,P1,total,0.0,0.0
8,4,1,P0,total,0.0,0.0
8,4,1,P1,total,0.0,0.0
8,4,2,P0,total,0.0,0.0
8,4,2,P1,total,0.0,0.0
8,4,3,P0,total,0.0,0.0
8,4,3,P1,total,0.0,0.0
8,4,4,P0,total,0.027902800036849366,0.00020329357328878705
8,4,4,P1,total,0.012937913016359374,0.00012314151322389235
8,4,5,P0,total,0.020892915931463422,0.00013374985187125445
8,4,5,P1,total,0.008022461171222777,8.631032780785824e-05
8,4,6,P0,total,0.0075850851332517726,6.904172053415608e-05
8,4,6,P1,total,0.00476003021045927,4.3175473469618146e-05
8,4,7,P0,total,0.009003409773015678,8.500505889101083e-05
8,4,7,P1,total,0.003797694439805196,3.5653774789059827e-05
8,4,8,P0,total,0.0023835523295071773,3.7764902111726824e-05
8,4,8,P1,total,0.0004443544655555176,7.378259645526094e-06
8,4,9,P0,total,8.880296570560176e-05,6.395464247499224e-06
